name,gender,start year,end year
Abdulaziz Ibn Saud,Male,1932,1953
Saud bin Abdulaziz,Male,1953,1964
Faisal bin Abdulaziz,Male,1964,1975
Khalid bin Abdulaziz,Male,1975,1982
Fahd bin Abdulaziz,Male,1982,2005
Abdullah bin Abdulaziz,Male,2005,2015
Salman bin Abdulaziz,Male,2015,2022
