name,gender,start year,end year
Mustafa Kemal Atatürk,Male,1923,1938
İsmet İnönü,Male,1938,1950
Celal Bayar,Male,1950,1960
Cemal Gürsel,Male,1961,1966
Cevdet Sunay,Male,1966,1973
Fahri Korutürk,Male,1973,1980
Kenan Evren,Male,1982,1989
Turgut Özal,Male,1989,1993
Süleyman Demirel,Male,1993,2000
Ahmet Necdet Sezer,Male,2000,2007
Abdullah Gül,Male,2007,2014
Recep Tayyip Erdoğan,Male,2014,2022
