name,gender,start year,end year
Félix Houphouët-Boigny,Male,1960,1993
Henri Konan Bédié,Male,1993,1999
Robert Guéï,Male,1999,2000
Laurent Gbagbo,Male,2000,2010
Alassane Ouattara,Male,2010,2020
Amadou Gon Coulibaly,Male,2020,2020
Hamed Bakayoko,Male,2020,2021
Patrick Achi,Male,2021,2022
